customer_id,gender,age,province,income,employment_type, loan_amount ,loan_tenor_month, interest_rate , emi ,disbursement_date,status,dpd_days,npl_flag
CUST0612,Male,41,Hà Nội,15338346,Office," 15,000,000 ",12, 55.24 ," 1,654,731 ",2025-06-01,Active,0,0
CUST0613,Male,37,Huế,4256158,Labor," 10,000,000 ",3, 46.65 ," 3,595,793 ",2025-06-16,Active,0,0
CUST0614,Female,21,Hải Phòng,26882923,Freelancer," 15,000,000 ",6, 58.49 ," 2,943,380 ",2025-02-10,Active,0,0
CUST0615,Male,47,Hồ Chí Minh,17790524,Freelancer," 10,000,000 ",6, 40.69 ," 1,869,958 ",2025-03-09,Active,0,0
CUST0616,Male,44,Hải Phòng,23650270,Office," 20,000,000 ",9, 44.66 ," 2,655,851 ",2025-07-29,Active,0,0
CUST0617,Male,42,Hải Phòng,23292994,Labor," 10,000,000 ",9, 45.69 ," 1,333,158 ",2025-08-04,Active,0,0
CUST0618,Male,26,Hải Phòng,12837859,Freelancer," 10,000,000 ",3, 47.06 ," 3,598,129 ",2025-04-02,Active,0,0
CUST0619,Male,28,Đà Nẵng,24355143,Office," 20,000,000 ",9, 30.76 ," 2,516,640 ",2025-06-27,Active,0,0
CUST0620,Male,58,Huế,5993485,Office," 10,000,000 ",6, 46.90 ," 1,901,930 ",2025-07-20,Active,0,0
CUST0621,Female,35,Cần Thơ,13821529,Self-employed," 15,000,000 ",6, 31.43 ," 2,734,112 ",2025-07-09,Active,0,0
CUST0622,Male,32,Bình Dương,26164943,Self-employed," 20,000,000 ",6, 30.02 ," 3,631,201 ",2025-04-13,Closed,0,0
CUST0623,Male,42,Hà Nội,17265076,Office," 5,000,000 ",6, 40.90 ," 935,517 ",2025-07-15,Active,0,0
CUST0624,Male,42,Cần Thơ,27620040,Student," 20,000,000 ",12, 33.53 ," 1,984,633 ",2025-05-28,Active,0,0
CUST0625,Male,29,Hà Nội,28150881,Office," 20,000,000 ",12, 41.20 ," 2,061,566 ",2025-05-10,Active,0,0
CUST0626,Male,55,Hà Nội,29743274,Labor," 3,000,000 ",9, 45.57 ," 399,764 ",2025-02-21,Active,0,0
CUST0627,Male,37,Huế,22558834,Student," 20,000,000 ",6, 42.46 ," 3,758,091 ",2025-03-29,Closed,0,0
CUST0628,Male,42,Hồ Chí Minh,11060980,Office," 15,000,000 ",9, 52.91 ," 2,055,181 ",2025-05-04,Overdue,40,1
CUST0629,Female,25,Huế,16673514,Student," 10,000,000 ",3, 56.45 ," 3,651,748 ",2025-05-03,Active,0,0
CUST0630,Male,38,Huế,9722486,Student," 10,000,000 ",3, 32.82 ," 3,517,306 ",2025-05-09,Active,0,0
CUST0631,Female,30,Hải Phòng,21859403,Labor," 20,000,000 ",12, 42.64 ," 2,076,180 ",2025-08-02,Active,0,0
CUST0632,Male,38,Huế,16944302,Self-employed," 3,000,000 ",6, 36.13 ," 553,991 ",2025-03-07,Active,0,0
CUST0633,Male,45,Hồ Chí Minh,21527156,Self-employed," 3,000,000 ",9, 38.34 ," 388,813 ",2025-04-10,Active,0,0
CUST0634,Female,51,Đồng Nai,18907990,Student," 10,000,000 ",12, 33.83 ," 993,806 ",2025-04-30,Active,0,0
CUST0635,Male,30,Đà Nẵng,6774865,Office," 20,000,000 ",3, 38.20 ," 7,095,544 ",2025-04-23,Closed,0,0
CUST0636,Female,56,Hà Nội,27552699,Self-employed," 5,000,000 ",9, 36.89 ," 644,392 ",2025-04-11,Overdue,11,0
CUST0637,Male,43,Đồng Nai,13387434,Labor," 10,000,000 ",6, 47.90 ," 1,907,101 ",2025-06-25,Closed,0,0
CUST0638,Female,39,Hà Nội,13915694,Student," 20,000,000 ",9, 59.26 ," 2,806,079 ",2025-02-06,Active,0,0
CUST0639,Male,58,Cần Thơ,23764754,Freelancer," 15,000,000 ",9, 48.89 ," 2,024,218 ",2025-05-12,Closed,0,0
CUST0640,Female,54,Hải Phòng,4997055,Freelancer," 10,000,000 ",12, 32.64 ," 987,902 ",2025-06-22,Active,0,0
CUST0641,Female,55,Bình Dương,16871369,Self-employed," 10,000,000 ",6, 37.32 ," 1,852,710 ",2025-03-05,Active,0,0
CUST0642,Male,33,Bình Dương,25369576,Office," 5,000,000 ",9, 51.28 ," 680,866 ",2025-06-28,Active,0,0
CUST0643,Male,45,Hải Phòng,15937927,Labor," 10,000,000 ",6, 49.25 ," 1,914,092 ",2025-06-26,Closed,0,0
CUST0644,Female,58,Đồng Nai,7489057,Self-employed," 10,000,000 ",3, 33.85 ," 3,523,132 ",2025-07-26,Active,0,0
CUST0645,Female,60,Cần Thơ,25468952,Self-employed," 5,000,000 ",6, 36.47 ," 924,186 ",2025-02-08,Active,0,0
CUST0646,Female,40,Hồ Chí Minh,23122923,Freelancer," 15,000,000 ",12, 54.56 ," 1,649,387 ",2025-07-31,Active,0,0
CUST0647,Male,44,Cần Thơ,24632804,Freelancer," 20,000,000 ",9, 32.67 ," 2,535,545 ",2025-05-15,Active,0,0
CUST0648,Female,22,Hồ Chí Minh,27404919,Labor," 3,000,000 ",6, 36.44 ," 554,465 ",2025-03-15,Active,0,0
CUST0649,Male,27,Hà Nội,8970303,Labor," 10,000,000 ",6, 41.29 ," 1,873,036 ",2025-07-28,Active,0,0
CUST0650,Female,23,Đà Nẵng,20614141,Office," 10,000,000 ",6, 57.03 ," 1,954,608 ",2025-05-15,Overdue,50,1
CUST0651,Female,46,Bình Dương,17967296,Freelancer," 15,000,000 ",3, 44.34 ," 5,373,967 ",2025-07-07,Active,0,0
CUST0652,Female,44,Đà Nẵng,24109351,Student," 5,000,000 ",12, 40.23 ," 512,938 ",2025-08-05,Active,0,0
CUST0653,Female,32,Bình Dương,11748436,Student," 20,000,000 ",6, 55.59 ," 3,894,161 ",2025-07-13,Closed,0,0
CUST0654,Male,20,Đà Nẵng,5042532,Labor," 20,000,000 ",9, 40.57 ," 2,614,498 ",2025-03-31,Active,0,0
CUST0655,Female,27,Hà Nội,25007246,Self-employed," 10,000,000 ",9, 48.23 ," 1,346,104 ",2025-06-28,Active,0,0
CUST0656,Female,58,Đồng Nai,19506355,Student," 3,000,000 ",3, 44.68 ," 1,075,373 ",2025-07-12,Active,0,0
CUST0657,Female,39,Hà Nội,28500857,Self-employed," 5,000,000 ",6, 53.46 ," 967,984 ",2025-05-29,Active,0,0
CUST0658,Female,24,Cần Thơ,4925105,Self-employed," 3,000,000 ",12, 37.44 ," 303,549 ",2025-04-27,Closed,0,0
CUST0659,Female,52,Huế,26561736,Office," 10,000,000 ",6, 58.93 ," 1,964,560 ",2025-05-15,Overdue,86,1
CUST0660,Male,38,Hà Nội,4798136,Student," 10,000,000 ",9, 31.56 ," 1,262,274 ",2025-07-16,Active,0,0
CUST0661,Male,24,Đồng Nai,20954219,Office," 15,000,000 ",6, 58.02 ," 2,939,686 ",2025-05-13,Active,0,0
CUST0662,Male,36,Huế,16414415,Labor," 10,000,000 ",12, 43.23 ," 1,041,091 ",2025-03-08,Closed,0,0
CUST0663,Female,30,Đồng Nai,10479915,Self-employed," 15,000,000 ",12, 34.15 ," 1,493,096 ",2025-02-19,Overdue,71,1
CUST0664,Female,23,Bình Dương,19627894,Labor," 15,000,000 ",6, 41.22 ," 2,809,015 ",2025-08-03,Active,0,0
CUST0665,Female,33,Bình Dương,21875945,Freelancer," 3,000,000 ",9, 40.65 ," 392,295 ",2025-03-19,Active,0,0
CUST0666,Male,52,Bình Dương,28951697,Office," 20,000,000 ",3, 47.06 ," 7,196,258 ",2025-04-18,Active,0,0
CUST0667,Male,23,Hà Nội,21719188,Office," 15,000,000 ",12, 58.48 ," 1,680,312 ",2025-03-29,Active,0,0
CUST0668,Female,22,Hà Nội,5115401,Labor," 15,000,000 ",6, 31.18 ," 2,732,212 ",2025-06-04,Active,0,0
CUST0669,Female,43,Hà Nội,9051277,Student," 3,000,000 ",3, 44.03 ," 1,074,264 ",2025-08-01,Active,0,0
CUST0670,Male,52,Cần Thơ,16074584,Labor," 20,000,000 ",3, 55.81 ," 7,296,171 ",2025-03-25,Active,0,0
CUST0671,Female,47,Đồng Nai,23375068,Student," 15,000,000 ",12, 56.09 ," 1,661,423 ",2025-04-24,Active,0,0
CUST0672,Female,39,Hải Phòng,22678449,Labor," 3,000,000 ",6, 40.95 ," 561,387 ",2025-05-30,Closed,0,0
CUST0673,Female,31,Hà Nội,10386360,Self-employed," 5,000,000 ",12, 30.10 ," 487,681 ",2025-02-15,Active,0,0
CUST0674,Female,32,Hà Nội,16028090,Self-employed," 15,000,000 ",6, 37.64 ," 2,781,518 ",2025-03-22,Closed,0,0
CUST0675,Male,54,Hà Nội,20124207,Office," 3,000,000 ",3, 57.78 ," 1,097,809 ",2025-04-16,Active,0,0
CUST0676,Male,39,Cần Thơ,13073918,Labor," 20,000,000 ",9, 42.38 ," 2,632,759 ",2025-07-16,Active,0,0
CUST0677,Female,40,Đồng Nai,16053297,Student," 15,000,000 ",9, 34.88 ," 1,918,132 ",2025-02-16,Active,0,0
CUST0678,Male,60,Huế,17208473,Student," 10,000,000 ",3, 44.40 ," 3,582,986 ",2025-06-27,Closed,0,0
CUST0679,Female,40,Đà Nẵng,23706538,Freelancer," 3,000,000 ",3, 51.56 ," 1,087,138 ",2025-02-26,Active,0,0
CUST0680,Female,58,Đồng Nai,24797228,Student," 5,000,000 ",12, 56.57 ," 555,069 ",2025-08-04,Closed,0,0
CUST0681,Male,60,Cần Thơ,9021329,Self-employed," 10,000,000 ",12, 45.61 ," 1,053,244 ",2025-07-18,Overdue,52,1
CUST0682,Female,33,Cần Thơ,26418833,Labor," 20,000,000 ",3, 47.79 ," 7,204,577 ",2025-03-26,Closed,0,0
CUST0683,Male,44,Huế,5740477,Office," 5,000,000 ",12, 42.82 ," 519,502 ",2025-06-13,Active,0,0
CUST0684,Male,40,Bình Dương,16352577,Labor," 15,000,000 ",3, 37.56 ," 5,316,215 ",2025-07-23,Active,0,0
CUST0685,Female,58,Hà Nội,29260320,Labor," 5,000,000 ",12, 38.12 ," 507,622 ",2025-06-14,Active,0,0
CUST0686,Female,42,Huế,23380022,Office," 3,000,000 ",9, 43.50 ," 396,613 ",2025-06-05,Active,0,0
CUST0687,Male,53,Đồng Nai,28856059,Labor," 20,000,000 ",6, 51.10 ," 3,847,385 ",2025-04-15,Active,0,0
CUST0688,Female,36,Đà Nẵng,29292795,Self-employed," 5,000,000 ",12, 35.94 ," 502,160 ",2025-03-11,Active,0,0
CUST0689,Male,30,Cần Thơ,14354337,Self-employed," 15,000,000 ",3, 36.82 ," 5,309,923 ",2025-04-14,Closed,0,0
CUST0690,Female,41,Hải Phòng,6250082,Freelancer," 15,000,000 ",9, 40.23 ," 1,958,306 ",2025-04-30,Active,0,0
CUST0691,Female,29,Hà Nội,22567921,Self-employed," 10,000,000 ",12, 45.00 ," 1,050,123 ",2025-04-09,Active,0,0
CUST0692,Female,51,Huế,19333653,Office," 15,000,000 ",9, 52.05 ," 2,048,538 ",2025-02-23,Closed,0,0
CUST0693,Male,23,Huế,24477422,Self-employed," 15,000,000 ",12, 46.89 ," 1,589,716 ",2025-04-29,Active,0,0
CUST0694,Male,26,Bình Dương,23219350,Office," 3,000,000 ",9, 49.95 ," 406,472 ",2025-05-22,Active,0,0
CUST0695,Male,56,Bình Dương,13152710,Freelancer," 3,000,000 ",6, 45.60 ," 568,565 ",2025-06-01,Active,0,0
CUST0696,Male,25,Hồ Chí Minh,14838375,Freelancer," 10,000,000 ",12, 56.72 ," 1,110,928 ",2025-06-19,Active,0,0
CUST0697,Male,59,Hồ Chí Minh,21941288,Labor," 20,000,000 ",9, 35.18 ," 2,560,498 ",2025-04-23,Active,0,0
CUST0698,Female,45,Cần Thơ,19853768,Labor," 20,000,000 ",3, 56.73 ," 7,306,701 ",2025-04-17,Active,0,0
CUST0699,Male,58,Bình Dương,16069427,Office," 15,000,000 ",3, 48.21 ," 5,407,023 ",2025-06-01,Active,0,0
CUST0700,Female,59,Hồ Chí Minh,9713242,Student," 20,000,000 ",9, 34.77 ," 2,556,414 ",2025-04-20,Active,0,0
CUST0701,Female,50,Cần Thơ,13016583,Self-employed," 20,000,000 ",12, 59.77 ," 2,254,069 ",2025-07-01,Closed,0,0
CUST0702,Male,47,Hà Nội,21337897,Office," 20,000,000 ",3, 50.69 ," 7,237,654 ",2025-06-01,Overdue,35,1
CUST0703,Male,55,Cần Thơ,16235714,Labor," 5,000,000 ",12, 55.80 ," 553,046 ",2025-05-26,Active,0,0
CUST0704,Female,29,Huế,11485062,Freelancer," 10,000,000 ",3, 56.67 ," 3,653,007 ",2025-06-02,Active,0,0
CUST0705,Female,32,Đồng Nai,18941327,Student," 3,000,000 ",12, 33.33 ," 297,397 ",2025-07-01,Active,0,0
CUST0706,Male,50,Bình Dương,22333227,Self-employed," 15,000,000 ",12, 54.78 ," 1,651,115 ",2025-04-11,Active,0,0
CUST0707,Female,21,Đồng Nai,14620318,Self-employed," 15,000,000 ",6, 58.72 ," 2,945,188 ",2025-06-14,Active,0,0
CUST0708,Female,25,Huế,27072565,Office," 15,000,000 ",3, 58.59 ," 5,496,005 ",2025-04-18,Closed,0,0
CUST0709,Male,29,Bình Dương,27142885,Student," 20,000,000 ",9, 30.01 ," 2,509,236 ",2025-03-06,Active,0,0
CUST0710,Female,47,Hà Nội,28939131,Self-employed," 20,000,000 ",9, 59.34 ," 2,806,914 ",2025-08-04,Active,0,0
CUST0711,Male,55,Cần Thơ,20056484,Labor," 20,000,000 ",3, 30.45 ," 7,007,825 ",2025-07-13,Active,0,0
CUST0712,Male,59,Đồng Nai,4084159,Office," 20,000,000 ",6, 43.60 ," 3,769,819 ",2025-04-30,Active,0,0
CUST0713,Male,33,Bình Dương,11666991,Self-employed," 10,000,000 ",12, 49.22 ," 1,071,816 ",2025-06-04,Closed,0,0
CUST0714,Male,41,Đồng Nai,13276056,Office," 20,000,000 ",12, 48.24 ," 2,133,517 ",2025-07-24,Active,0,0
CUST0715,Male,30,Đà Nẵng,20811204,Labor," 5,000,000 ",12, 33.83 ," 496,903 ",2025-04-09,Active,0,0
CUST0716,Female,31,Huế,26114586,Freelancer," 15,000,000 ",12, 56.99 ," 1,668,523 ",2025-07-23,Overdue,3,0
CUST0717,Female,44,Bình Dương,18428944,Self-employed," 3,000,000 ",12, 36.35 ," 301,911 ",2025-03-17,Active,0,0
CUST0718,Male,53,Đà Nẵng,11283210,Labor," 3,000,000 ",12, 56.62 ," 333,120 ",2025-02-11,Active,0,0
CUST0719,Male,35,Đồng Nai,19086625,Office," 20,000,000 ",3, 56.53 ," 7,304,412 ",2025-03-30,Active,0,0
CUST0720,Female,26,Đồng Nai,15298394,Freelancer," 3,000,000 ",9, 46.96 ," 401,887 ",2025-05-26,Active,0,0
CUST0721,Male,34,Hà Nội,9680777,Self-employed," 5,000,000 ",6, 30.77 ," 909,698 ",2025-04-09,Closed,0,0
CUST0722,Male,23,Đà Nẵng,7174556,Student," 20,000,000 ",3, 55.01 ," 7,287,017 ",2025-03-17,Closed,0,0
CUST0723,Male,55,Bình Dương,24683016,Freelancer," 10,000,000 ",6, 53.94 ," 1,938,471 ",2025-02-24,Active,0,0
CUST0724,Male,36,Hồ Chí Minh,6604007,Office," 15,000,000 ",9, 53.04 ," 2,056,186 ",2025-04-03,Active,0,0
CUST0725,Female,36,Đà Nẵng,16530117,Labor," 20,000,000 ",9, 35.26 ," 2,561,295 ",2025-06-23,Active,0,0
CUST0726,Female,26,Hồ Chí Minh,20727520,Freelancer," 3,000,000 ",6, 34.68 ," 551,775 ",2025-06-11,Closed,0,0
CUST0727,Male,29,Hà Nội,17641448,Labor," 5,000,000 ",3, 53.31 ," 1,816,894 ",2025-07-11,Active,0,0
CUST0728,Male,36,Đà Nẵng,26030521,Labor," 20,000,000 ",12, 31.59 ," 1,965,417 ",2025-04-24,Active,0,0
CUST0729,Female,47,Hải Phòng,19623253,Self-employed," 15,000,000 ",12, 51.48 ," 1,625,291 ",2025-03-27,Active,0,0
CUST0730,Female,57,Bình Dương,7159649,Labor," 15,000,000 ",6, 53.23 ," 2,902,157 ",2025-07-30,Active,0,0
CUST0731,Male,44,Bình Dương,12441432,Freelancer," 10,000,000 ",12, 54.58 ," 1,099,696 ",2025-05-21,Closed,0,0
CUST0732,Male,26,Đồng Nai,29442012,Labor," 15,000,000 ",3, 45.57 ," 5,384,466 ",2025-05-04,Active,0,0
CUST0733,Female,41,Đồng Nai,11191887,Office," 15,000,000 ",6, 49.59 ," 2,873,783 ",2025-07-03,Closed,0,0
CUST0734,Female,25,Hà Nội,20731180,Self-employed," 3,000,000 ",9, 50.67 ," 407,580 ",2025-06-25,Active,0,0
CUST0735,Female,25,Đồng Nai,21917140,Office," 15,000,000 ",9, 44.54 ," 1,990,974 ",2025-02-27,Active,0,0
CUST0736,Female,51,Hồ Chí Minh,20837570,Labor," 20,000,000 ",9, 46.46 ," 2,674,152 ",2025-05-19,Active,0,0
CUST0737,Female,50,Đồng Nai,20280265,Office," 5,000,000 ",3, 51.56 ," 1,811,896 ",2025-04-01,Overdue,61,1
CUST0738,Male,31,Đà Nẵng,25525507,Student," 5,000,000 ",12, 36.43 ," 503,385 ",2025-06-12,Active,0,0
CUST0739,Male,46,Huế,14854500,Labor," 20,000,000 ",12, 50.44 ," 2,156,260 ",2025-02-23,Closed,0,0
CUST0740,Female,24,Đồng Nai,8877692,Freelancer," 3,000,000 ",3, 34.64 ," 1,058,280 ",2025-06-02,Active,0,0
CUST0741,Female,53,Hồ Chí Minh,4990754,Student," 5,000,000 ",3, 54.14 ," 1,819,266 ",2025-05-06,Active,0,0
CUST0742,Male,59,Đà Nẵng,15727475,Office," 15,000,000 ",3, 59.27 ," 5,501,850 ",2025-02-09,Active,0,0
CUST0743,Female,24,Đồng Nai,10917796,Self-employed," 10,000,000 ",3, 57.18 ," 3,655,927 ",2025-07-25,Active,0,0
CUST0744,Male,22,Hải Phòng,7820101,Office," 3,000,000 ",6, 35.35 ," 552,798 ",2025-05-16,Overdue,75,1
CUST0745,Female,47,Đà Nẵng,10132938,Freelancer," 10,000,000 ",12, 44.43 ," 1,047,210 ",2025-04-02,Closed,0,0
CUST0746,Female,55,Hải Phòng,19982137,Office," 15,000,000 ",9, 37.75 ," 1,939,631 ",2025-03-26,Active,0,0
CUST0747,Female,54,Hải Phòng,17762400,Office," 3,000,000 ",3, 43.79 ," 1,073,855 ",2025-03-07,Active,0,0
CUST0748,Female,22,Hà Nội,8553407,Student," 10,000,000 ",3, 45.54 ," 3,589,473 ",2025-05-05,Active,0,0
CUST0749,Male,42,Đà Nẵng,10310104,Office," 20,000,000 ",3, 34.84 ," 7,057,470 ",2025-02-17,Overdue,80,1
CUST0750,Female,46,Đà Nẵng,22405576,Self-employed," 20,000,000 ",6, 35.16 ," 3,683,388 ",2025-05-02,Active,0,0
CUST0751,Male,42,Đồng Nai,13266793,Freelancer," 5,000,000 ",6, 31.54 ," 911,649 ",2025-03-04,Active,0,0
CUST0752,Female,39,Hà Nội,9695673,Student," 5,000,000 ",9, 46.38 ," 668,334 ",2025-02-22,Overdue,70,1
CUST0753,Male,54,Đồng Nai,17710626,Labor," 10,000,000 ",3, 47.45 ," 3,600,351 ",2025-03-09,Active,0,0
CUST0754,Male,57,Huế,22990380,Student," 10,000,000 ",6, 49.87 ," 1,917,307 ",2025-06-21,Active,0,0
CUST0755,Male,43,Huế,20868707,Labor," 5,000,000 ",3, 57.65 ," 1,829,309 ",2025-06-08,Closed,0,0
CUST0756,Male,49,Đà Nẵng,14314666,Self-employed," 10,000,000 ",9, 50.25 ," 1,356,445 ",2025-04-24,Active,0,0
CUST0757,Female,26,Huế,21280667,Self-employed," 3,000,000 ",9, 38.36 ," 388,843 ",2025-08-05,Overdue,46,1
CUST0758,Male,56,Hà Nội,28178454,Office," 5,000,000 ",9, 56.82 ," 695,172 ",2025-02-07,Overdue,82,1
CUST0759,Female,52,Huế,10588043,Freelancer," 20,000,000 ",6, 39.78 ," 3,730,587 ",2025-05-25,Active,0,0
CUST0760,Female,54,Đà Nẵng,12218413,Freelancer," 3,000,000 ",12, 55.97 ," 332,095 ",2025-06-05,Active,0,0
CUST0761,Female,59,Hải Phòng,18256137,Student," 20,000,000 ",6, 42.59 ," 3,759,428 ",2025-07-07,Closed,0,0
CUST0762,Male,49,Cần Thơ,19767569,Student," 10,000,000 ",9, 56.31 ," 1,387,699 ",2025-02-16,Closed,0,0
CUST0763,Female,32,Huế,17413527,Office," 10,000,000 ",6, 51.09 ," 1,923,640 ",2025-04-22,Closed,0,0
CUST0764,Male,44,Huế,11047453,Student," 5,000,000 ",12, 31.81 ," 491,898 ",2025-04-23,Closed,0,0
CUST0765,Female,44,Hà Nội,20225096,Self-employed," 10,000,000 ",3, 58.55 ," 3,663,774 ",2025-03-30,Active,0,0
CUST0766,Male,47,Huế,5945121,Student," 20,000,000 ",12, 50.26 ," 2,154,395 ",2025-04-13,Active,0,0
CUST0767,Female,42,Hà Nội,15510027,Office," 10,000,000 ",3, 51.67 ," 3,624,421 ",2025-08-02,Active,0,0
CUST0768,Female,22,Hải Phòng,23105533,Self-employed," 20,000,000 ",9, 46.60 ," 2,675,578 ",2025-03-18,Active,0,0
CUST0769,Female,37,Đồng Nai,4676690,Freelancer," 5,000,000 ",12, 54.29 ," 549,089 ",2025-03-09,Active,0,0
CUST0770,Male,59,Cần Thơ,5539174,Labor," 10,000,000 ",3, 42.81 ," 3,573,945 ",2025-02-15,Active,0,0
CUST0771,Female,43,Bình Dương,12465648,Student," 5,000,000 ",6, 55.11 ," 972,287 ",2025-07-24,Closed,0,0
CUST0772,Male,33,Hải Phòng,19486294,Freelancer," 5,000,000 ",3, 57.46 ," 1,828,765 ",2025-05-03,Active,0,0
CUST0773,Male,45,Hải Phòng,13559524,Freelancer," 3,000,000 ",6, 46.33 ," 569,695 ",2025-04-13,Closed,0,0
CUST0774,Female,37,Hà Nội,15296340,Labor," 20,000,000 ",9, 33.68 ," 2,545,571 ",2025-06-23,Active,0,0
CUST0775,Male,52,Hồ Chí Minh,29655924,Labor," 20,000,000 ",9, 57.60 ," 2,788,795 ",2025-04-12,Active,0,0
CUST0776,Female,59,Hải Phòng,5013270,Office," 3,000,000 ",12, 30.29 ," 292,889 ",2025-05-29,Active,0,0
CUST0777,Female,23,Bình Dương,22097986,Self-employed," 15,000,000 ",12, 55.55 ," 1,657,170 ",2025-02-23,Active,0,0
CUST0778,Male,37,Đồng Nai,28439652,Office," 5,000,000 ",3, 35.25 ," 1,765,528 ",2025-04-02,Active,0,0
CUST0779,Male,34,Hồ Chí Minh,26536732,Freelancer," 5,000,000 ",6, 56.45 ," 975,787 ",2025-06-26,Active,0,0
CUST0780,Female,22,Hồ Chí Minh,26110936,Office," 20,000,000 ",3, 42.68 ," 7,146,412 ",2025-06-04,Active,0,0
CUST0781,Male,37,Hà Nội,26993638,Labor," 5,000,000 ",6, 51.19 ," 962,080 ",2025-03-17,Active,0,0
CUST0782,Male,58,Hồ Chí Minh,28514430,Labor," 20,000,000 ",12, 51.14 ," 2,163,523 ",2025-02-06,Overdue,8,0
CUST0783,Female,26,Đồng Nai,25551843,Office," 3,000,000 ",12, 49.98 ," 322,724 ",2025-07-07,Active,0,0
CUST0784,Female,29,Hà Nội,25797282,Labor," 20,000,000 ",3, 36.35 ," 7,074,572 ",2025-05-07,Closed,0,0
CUST0785,Male,25,Đà Nẵng,10146347,Self-employed," 20,000,000 ",6, 58.37 ," 3,923,249 ",2025-04-25,Closed,0,0
CUST0786,Female,27,Hà Nội,25473541,Self-employed," 5,000,000 ",3, 43.87 ," 1,789,985 ",2025-04-14,Active,0,0
CUST0787,Male,42,Huế,7030159,Office," 3,000,000 ",6, 56.22 ," 585,111 ",2025-05-17,Active,0,0
CUST0788,Male,41,Hà Nội,20725197,Self-employed," 15,000,000 ",3, 30.97 ," 5,260,275 ",2025-02-10,Active,0,0
CUST0789,Female,43,Hà Nội,11386185,Student," 5,000,000 ",12, 42.62 ," 518,994 ",2025-06-09,Active,0,0
CUST0790,Male,58,Hải Phòng,7238986,Self-employed," 10,000,000 ",6, 50.23 ," 1,919,175 ",2025-07-17,Closed,0,0
CUST0791,Female,25,Huế,16038143,Labor," 3,000,000 ",9, 53.33 ," 411,686 ",2025-06-08,Active,0,0
CUST0792,Female,58,Bình Dương,26218515,Labor," 20,000,000 ",6, 46.87 ," 3,803,550 ",2025-03-31,Closed,0,0
CUST0793,Male,38,Bình Dương,8209636,Office," 10,000,000 ",3, 58.58 ," 3,663,946 ",2025-07-30,Active,0,0
CUST0794,Male,47,Đà Nẵng,4675139,Self-employed," 10,000,000 ",3, 38.28 ," 3,548,225 ",2025-06-24,Active,0,0
CUST0795,Male,30,Hà Nội,9132713,Labor," 20,000,000 ",6, 34.25 ," 3,674,124 ",2025-07-23,Closed,0,0
CUST0796,Female,31,Cần Thơ,27237169,Self-employed," 15,000,000 ",12, 48.13 ," 1,599,287 ",2025-04-01,Closed,0,0
CUST0797,Male,23,Hải Phòng,19070935,Student," 10,000,000 ",6, 46.14 ," 1,898,004 ",2025-06-07,Active,0,0
CUST0798,Male,36,Đồng Nai,24286934,Office," 20,000,000 ",3, 55.45 ," 7,292,051 ",2025-08-04,Closed,0,0
CUST0799,Female,23,Đà Nẵng,14814071,Labor," 15,000,000 ",3, 45.46 ," 5,383,527 ",2025-07-02,Closed,0,0
CUST0800,Male,60,Đồng Nai,27795304,Freelancer," 3,000,000 ",12, 41.61 ," 309,858 ",2025-07-21,Overdue,53,1
CUST0801,Female,20,Huế,27222337,Office," 20,000,000 ",9, 36.96 ," 2,578,268 ",2025-03-01,Closed,0,0
CUST0802,Female,44,Bình Dương,12956334,Freelancer," 20,000,000 ",6, 30.25 ," 3,633,529 ",2025-04-07,Active,0,0
CUST0803,Female,46,Hà Nội,19231985,Self-employed," 10,000,000 ",3, 41.23 ," 3,564,967 ",2025-03-06,Active,0,0
CUST0804,Male,28,Huế,22699429,Self-employed," 3,000,000 ",9, 58.68 ," 420,005 ",2025-07-07,Active,0,0
CUST0805,Male,26,Cần Thơ,11498284,Self-employed," 5,000,000 ",3, 51.46 ," 1,811,611 ",2025-06-22,Active,0,0
CUST0806,Male,45,Đồng Nai,6557569,Labor," 5,000,000 ",3, 35.43 ," 1,766,037 ",2025-05-01,Active,0,0
CUST0807,Male,26,Huế,20292314,Student," 10,000,000 ",3, 55.24 ," 3,644,824 ",2025-08-05,Overdue,61,1
CUST0808,Male,44,Hồ Chí Minh,28711466,Labor," 15,000,000 ",6, 34.25 ," 2,755,593 ",2025-04-11,Active,0,0
CUST0809,Male,28,Hà Nội,10654817,Student," 5,000,000 ",6, 52.98 ," 966,734 ",2025-08-02,Active,0,0
CUST0810,Male,57,Đồng Nai,8893085,Student," 15,000,000 ",6, 33.36 ," 2,748,805 ",2025-03-05,Active,0,0
CUST0811,Male,54,Huế,14224335,Office," 10,000,000 ",9, 54.45 ," 1,378,069 ",2025-02-23,Closed,0,0
CUST0812,Female,38,Huế,26088291,Freelancer," 5,000,000 ",12, 54.93 ," 550,764 ",2025-03-18,Active,0,0
CUST0813,Female,20,Cần Thơ,5544300,Labor," 5,000,000 ",12, 53.76 ," 547,703 ",2025-05-07,Active,0,0
CUST0814,Female,51,Đồng Nai,23679337,Office," 20,000,000 ",12, 39.21 ," 2,041,459 ",2025-07-01,Active,0,0
CUST0815,Male,43,Đà Nẵng,27232933,Labor," 10,000,000 ",6, 53.69 ," 1,937,168 ",2025-03-05,Active,0,0
CUST0816,Male,29,Đồng Nai,5589066,Labor," 10,000,000 ",9, 36.04 ," 1,284,538 ",2025-02-19,Closed,0,0
CUST0817,Male,57,Bình Dương,5254906,Office," 20,000,000 ",6, 58.56 ," 3,925,240 ",2025-05-09,Active,0,0
